upstream_reliability,sync_time_s,join_time_s,upstream_num_tx,latency_min_s,upstream_num_lost,avg_hops,upstream_num_rx,latency_avg_s,latency_max_s,avg_current_uA,lifetime_AA_years
0.8560825506250922,2124.118,2167.986,79.0,1.0590000000000002,18.1,9.03076923076923,60.9,3.5131082622534415,9.495,1420.847933333162,0.39187990955047275
0.7998809382052416,1687.877,1699.3559999999998,89.4,0.991,22.5,8.0,66.9,3.4590476433593134,8.534000000000002,639.646590449616,0.5168473530131286
0.8818103246083122,1714.5190000000002,1747.2690000000002,44.1,0.8500000000000002,5.8,7.25,38.3,2.027983471213658,4.664,864.9725061942839,0.5701470827381154
0.8881372440795318,1593.284,1609.919,46.5,0.687,5.6,6.16,40.9,1.9280338221381328,4.644,1677.2284758300125,0.6312836973927686
0.8886353123174364,1283.5610000000001,1287.396,129.7,0.43199999999999994,22.9,5.155555555555556,106.8,2.0230076232992045,5.7,436.08006794830106,0.7742935516500822
0.8996938327373112,1365.6870000000001,1371.438,49.9,0.53,8.0,6.0,41.9,1.7401766042179354,4.243,431.3315182134887,0.7599854723346942
0.8847655122655123,1545.489,1584.922,44.0,0.6689999999999999,5.8,7.057142857142857,38.2,1.9442189818227482,5.034,533.6246143970578,0.6260883777735641
0.9350367954199225,1735.2330000000002,1739.664,34.5,0.89,2.3,8.0,32.2,2.3679938183978044,4.993,687.6452721843901,0.4806820919901357
0.7775489336085311,1994.3110000000001,2005.163,54.4,1.1480000000000001,10.7,9.536190476190477,43.7,2.912149121137483,5.881000000000001,786.781227962384,0.416891721629829
0.8789863481650958,1960.2960000000003,1979.6199999999997,90.2,1.115,17.4,9.0,72.8,3.7502830357330423,8.608,845.3551408504969,0.40021650131427167
0.8094307313568703,1623.1799999999998,1638.2420000000002,88.5,1.1110000000000002,16.7,8.2,71.8,3.4274470524855523,8.001000000000001,642.6749007107974,0.530121403985228
0.8115340409199643,1682.208,1687.9440000000002,101.3,0.869,22.8,7.204444444444445,78.5,3.1316673671613917,8.199,1081.1426605830284,0.47477098843379845
0.8455510352060701,1441.538,1457.0279999999998,95.4,0.657,11.0,6.2153846153846155,84.4,2.362671193621021,5.589000000000001,505.3338092877956,0.6629983428315791
0.8408965543437839,1286.4330000000004,1298.0640000000003,147.3,0.53,42.4,5.396078431372549,104.9,2.351305136293851,6.952000000000001,494.57693957334897,0.7027112676795354
0.9630288660614748,1272.9779999999998,1280.157,51.7,0.4,0.9,4.4340909090909095,50.8,1.592251696623714,4.827,460.56163973315853,0.7630556687334374
0.935113680718189,1234.3740000000003,1238.4540000000002,78.2,0.429,6.8,5.031578947368422,71.4,1.5655558400125986,4.68,448.52624167972624,0.7456361027633231
0.9284885620915032,1383.99,1389.52,50.9,0.6139999999999999,7.6,6.0,43.3,1.7888636330839855,3.906,506.5928577376183,0.6779632338941937
0.8783644480519481,1535.8590000000002,1540.828,77.8,0.643,27.5,7.0,50.3,2.54927443369367,6.1690000000000005,568.4400741480559,0.5728380484851003
0.8161120170678995,1790.2339999999997,1795.9830000000002,62.1,1.1480000000000001,12.1,8.329411764705883,50.0,2.9597320237217017,6.36,714.6566010217147,0.46614632602260064
0.8515304775108696,1792.434,1800.2350000000001,93.6,0.8577777777777779,23.4,8.0,70.2,3.1680938819592366,7.739999999999999,705.1715144427423,0.49943459093164166
0.8609438145076064,1586.675,1595.4779999999998,77.7,0.6411111111111112,19.6,7.0551378446115285,58.1,2.4085459224192176,6.305555555555555,623.6590344025409,0.5509078472344804
0.852423599191219,1433.906,1457.219,49.4,0.609,11.9,6.12,37.5,2.210121855995708,5.2410000000000005,811.3970770919157,0.6291237838032615
0.8374235720678062,1152.6779999999999,1167.723,83.0,0.41111111111111115,13.0,5.138888888888889,70.0,2.0720597428490843,4.7011111111111115,497.9020550444976,0.6742765225354151
0.8575307656447763,891.8830000000002,894.528,154.8,0.33299999999999996,39.8,4.185185185185185,115.0,2.209120479870164,5.879,417.5443123395121,0.8425657876247022
0.9340024581398862,932.0370000000003,935.6050000000001,120.4,0.26299999999999996,8.1,3.184615384615385,112.3,1.4790848357510504,3.97,330.1275964593932,1.0279883238348178
0.9504568764568765,922.4860000000001,934.2009999999998,54.3,0.337,4.7,4.0,49.6,1.3264053643666007,3.6669999999999994,521.0836914556652,0.6530224025236937
0.9364268699173423,1100.9089999999999,1117.5720000000001,116.9,0.36500000000000005,10.7,5.0,106.2,1.8056650705173378,4.616,450.1191121591015,0.7658658512252298
0.9189397608041675,1365.226,1371.3950000000002,78.1,0.512,10.5,6.0,67.6,2.124366530912055,5.453,620.0160415753517,0.5643494648507533
0.8533500417710945,1532.7279999999998,1540.742,45.0,0.698,10.5,7.209999999999999,34.5,2.5348106869927456,5.928,579.2580420021075,0.5734496880659685
0.844679582903942,1813.3850000000002,1828.1979999999996,95.7,0.8320000000000001,21.6,7.0,74.1,2.604350003464016,6.702,870.0813874097446,0.5412300714459499
0.860286634454182,1413.4250000000002,1420.229,90.1,0.682,18.4,6.248484848484848,71.7,2.6117787758781725,6.389000000000001,536.6990139543824,0.654022691724198
0.8961449276464757,1331.268,1339.237,86.5,0.517,8.5,5.188888888888888,78.0,1.9092992594444347,4.9830000000000005,549.3621485244307,0.6768228034010637
0.8508329192546584,867.6779999999999,872.385,121.1,0.309,34.3,4.018181818181818,86.8,2.025621600086074,5.324,373.02427127633047,0.9860586588832027
0.9070824175824175,605.9300000000001,611.6129999999999,100.1,0.195,32.2,3.162962962962963,67.9,1.5224970069167527,4.2090000000000005,386.89505165136484,1.0207591501087552
0.9715242165242165,494.79499999999996,498.21899999999994,102.0,0.06300000000000001,5.5,2.0,96.5,0.651902470526334,2.8020000000000005,388.6547255990648,0.9671277621576074
0.9298303078777762,628.005,631.751,172.4,0.168,17.3,3.0,155.1,1.199676985755993,3.6689999999999996,355.598184920021,0.9608347834317058
0.9336939137509592,887.641,890.988,221.2,0.23800000000000004,23.6,4.0,197.6,1.7648934450806422,5.4670000000000005,387.69966551281436,0.8904538438184162
0.9303566130703027,1380.275,1401.149,48.4,0.48699999999999993,5.5,5.0,42.9,1.6141330729036611,4.223999999999999,963.3501629615787,0.6021406059465303
0.8890243165846881,1577.9540000000002,1581.909,50.7,0.617,6.0,6.0,44.7,1.8976833759558602,4.683000000000001,626.5091172735603,0.5532424928400814
0.8803131692868534,1778.048,1790.7869999999998,110.2,0.6920000000000001,24.1,6.366666666666666,86.1,2.8539285912874606,7.9780000000000015,857.7523672810308,0.5466791374852952
0.9339767468957023,1277.3559999999998,1280.202,133.2,0.35000000000000003,13.2,5.2,120.0,1.7298867055304252,4.791,460.6877922421818,0.738036066679513
0.943815394651011,901.2320000000002,907.5220000000002,162.6,0.28099999999999997,18.6,4.183333333333334,144.0,1.6389579187354655,4.897,360.64394880899346,0.949918912127203
0.9083817663817664,701.353,704.827,102.2,0.25999999999999995,9.4,3.1652173913043478,92.8,1.401718855827065,4.234,273.9470642589457,1.4003820525133748
0.9073072181472343,460.9290000000001,476.27400000000006,108.9,0.10300000000000001,28.1,2.0,80.8,0.951191342954178,3.875,219.28845675122065,1.6823868322372697
0.975714359789183,213.63299999999998,215.05800000000005,111.0,0.013000000000000001,6.1,1.0,104.9,0.3926226330127596,2.0420000000000003,302.9278768369854,1.2958591648975957
0.9602451953407499,412.37,425.35,146.0,0.06000000000000001,7.2,2.0,138.8,1.0513896869217063,3.7809999999999997,234.504261310946,1.558079047442519
0.9226176225386752,692.97,707.9179999999999,94.3,0.16599999999999998,15.3,3.0,79.0,1.1898733804868518,3.717,304.807596074828,1.1516499564089246
0.9230020629480787,1257.74,1273.9320000000002,80.9,0.318,9.0,4.18,71.9,1.5453855590946692,4.557,7270.446640293185,0.8682163926784898
0.901860262806806,1827.143,1831.6240000000003,102.5,0.49000000000000005,20.8,5.194492254733218,81.7,1.9838712150186322,5.547000000000001,1254.5785682065093,0.5353903486322895
0.9044513287669794,1521.2490000000003,1525.9070000000004,64.6,0.5740000000000001,8.5,5.2,56.1,2.0756628946257,5.177,477.0044065661658,0.7099459621216183
0.9538082174809375,1186.096,1188.697,85.8,0.278,5.5,4.0,80.3,1.2741493143114557,3.846,448.1776285175014,0.7518579813104627
0.9458387519659557,816.7829999999999,820.158,168.1,0.11000000000000001,16.3,3.0,151.8,1.2744322727399582,4.377,491.94654908262316,0.687003462149029
0.9463131666723695,534.7909999999999,538.237,210.6,0.06200000000000001,21.1,2.0,189.5,0.9238505176644667,4.591,394.29599071330165,0.8643159488597212
0.9416244414977608,215.04700000000003,218.07700000000006,193.0,0.014999999999999996,23.8,1.0,169.2,0.5172724920264276,2.957,309.6037787344906,1.219882368013861
0.7254673559301219,2136.0139999999997,2147.4500000000003,95.2,1.274,39.7,10.0,55.5,4.026104292779465,8.211000000000002,944.2380688231893,0.3547138145803959
0.975485873484652,226.965,228.86400000000003,109.6,0.035,8.2,1.0,101.4,0.47662942108218226,2.0650000000000004,274.3425683771565,1.4506557099003756
0.8467979449002231,483.8080000000001,486.58599999999996,138.0,0.089,31.1,2.0,106.9,1.2096444809821076,5.195,428.6158714312552,0.9204014691616804
0.8542790498296828,947.5780000000001,951.903,123.4,0.178,41.2,3.1307692307692307,82.2,1.624273246182063,5.136000000000001,398.8363908806136,0.8757128532001998
0.8856373644163835,1229.223,1241.112,88.1,0.33,18.1,4.299122807017544,70.0,1.5698844349588348,4.276999999999999,444.0695720975731,0.8010335988872145
0.9373434535104366,1836.211,1842.7790000000005,73.2,0.674,9.4,6.0,63.8,2.2248101228212156,5.910000000000001,2358.187944756696,0.5290908907987718
0.9521642280596675,1623.8870000000002,1630.75,74.6,0.41500000000000004,3.7,5.123076923076923,70.9,1.748647267200197,4.45,711.6507757322364,0.5502242106143405
0.9587450295394048,1237.3600000000001,1240.4959999999999,118.7,0.319,6.8,4.0166666666666675,111.9,1.480046528819172,4.625000000000001,450.2234101194487,0.7786691240384214
0.9233345864661654,937.5919999999999,947.2630000000001,157.6,0.10000000000000002,22.7,3.0153846153846153,134.9,1.16856180699912,4.089999999999999,358.8380548843489,0.9925611769123412
0.8883577831844244,450.87300000000005,454.29200000000003,146.3,0.155,43.9,2.0,102.4,0.9170412995715533,3.1940000000000004,217.19531422248855,1.7274209596102188
0.9574199166002633,235.449,238.02100000000002,228.3,0.012999999999999998,18.5,1.0,209.8,0.6373844804372633,3.0889999999999995,295.4099269441017,1.4847907203826132
0.9659543717152413,364.597,368.8260000000001,105.8,0.06400000000000002,10.3,2.0,95.5,0.835809935579292,2.6130000000000004,228.32194052504914,1.6927573278748465
0.953295996141559,660.404,665.6940000000001,135.4,0.23400000000000004,7.8,3.0,127.6,1.3985905721228837,4.351,319.1810431787472,1.1512181997016624
0.9400461405409516,883.153,887.8030000000001,128.1,0.31999999999999995,18.4,4.0,109.7,1.6636522098968196,4.979000000000001,342.66706346094145,1.0001077797701612
0.9160227494752041,1298.9920000000002,1313.488,103.7,0.631,18.1,5.16089058211462,85.6,2.4404814572807845,6.679,435.6760014002392,0.7769226709306806
0.8799779147043669,1774.825,1807.3880000000001,90.4,0.642,12.9,7.0,77.5,2.2953645152214994,5.6240000000000006,733.4113510201726,0.5458460350233442
0.903633935413899,1714.2599999999998,1722.518,94.4,0.6660000000000001,7.5,6.2,86.9,2.129160293285057,5.3260000000000005,781.9929760189124,0.5041537011159755
0.9201211337395548,1488.389,1491.6420000000003,74.3,0.45200000000000007,6.9,5.0042918454935625,67.4,1.831638475827858,4.393,650.9582602888961,0.6578626242717687
0.8809565992174686,1071.079,1075.593,55.7,0.282,21.7,4.0,34.0,1.1301724505780018,2.793,398.1629188821554,0.899017326629856
0.8710806201349172,718.3650000000001,721.1940000000001,133.2,0.193,34.1,3.0,99.1,1.152590113861164,3.5230000000000006,324.68438505500933,1.0681661318775053
0.9845932150638033,558.952,561.222,25.4,0.09500000000000001,0.4,2.1759999999999997,25.0,0.6692746249402772,2.2270000000000003,325.24096965802283,1.0568726575324274
0.8915109503717099,728.566,730.912,168.3,0.17600000000000005,34.3,3.0,134.0,1.468163103008497,4.543000000000001,303.64675875821683,1.2853823995456704
0.9123420443771074,1060.8560000000002,1064.889,84.0,0.37900000000000006,21.1,4.037433155080214,62.9,1.3872339793713346,3.629,426.8413163850705,0.874703671885543
0.947953904368765,1231.5810000000001,1264.98,21.2,0.34600000000000003,1.0,5.0,20.2,1.6585126693958212,4.272,575.9374735172335,0.6546708535758952
0.9227171872333163,1545.893,1559.3650000000002,44.7,0.9055555555555556,6.3,6.222222222222222,38.4,2.4714846358253215,6.015555555555554,579.9089618636069,0.6022435883998476
0.8679181945505474,2018.718,2029.732,61.5,1.017,6.1,8.0,55.4,2.5735658336804423,5.793,960.0390019983372,0.4142462949558062
0.8679268131395791,1914.9120000000003,1925.8740000000003,35.7,0.789,3.6,7.195384615384616,32.1,2.1202028501366397,4.607,829.9625290299551,0.46157029577579306
0.9172096674745929,1611.6660000000002,1619.0459999999998,104.3,0.48900000000000005,23.2,6.0,81.1,2.5672898209105606,7.702000000000001,685.1143630272579,0.515992306850141
0.8836340351357934,1250.793,1256.283,82.4,0.368,12.9,5.0,69.5,1.5450781086171295,3.9379999999999997,455.73209891180903,0.7753507331780201
0.9153028503028503,928.9630000000001,940.8699999999999,121.4,0.257,8.4,4.115966386554621,113.0,1.4271024286725473,4.399,416.1572237381991,0.8404412161615749
0.9637859149982437,853.4679999999998,856.3030000000001,94.5,0.14100000000000001,5.1,3.2125,89.4,1.0984410043594905,3.2649999999999997,406.8537818508174,0.8098789776690574
0.8431067165707689,1010.4920000000002,1017.1050000000001,83.2,0.29888888888888887,42.5,4.0,40.7,1.437065277424101,4.325555555555556,369.0405725379058,0.9698009138828443
0.8741709201600308,1158.883,1182.0080000000003,101.2,0.49400000000000005,9.4,5.094214876033059,91.8,1.9091305328927592,5.206,383.6894092891366,0.8904540284591406
0.8484247550694919,1769.4280000000003,1773.1710000000003,49.9,0.525,5.3,6.0,44.6,1.675615730693791,4.174,1482.4230917130756,0.46358917080501455
0.8829668565581879,1626.276,1632.549,49.8,0.8400000000000001,10.3,7.323809523809524,39.5,2.5531741602708546,6.656000000000001,598.642231448577,0.5589392270382402
0.8577295918367348,2238.147,2248.76,36.3,1.216,9.7,9.462337662337662,26.6,3.0860560778727453,6.878,1033.33650912342,0.35094276647361294
0.8916941262671078,2095.478,2121.142,81.2,0.8450000000000001,14.2,8.699591366060638,67.0,3.0094911001700737,6.609,928.3057496275549,0.3991401225615002
0.8807274506226501,1818.593,1828.05,41.4,0.7411111111111112,4.6,7.22948717948718,36.8,2.1482410228660225,5.0811111111111105,745.2223619714706,0.4724269286225895
0.881948717948718,1709.9830000000002,1714.6980000000003,61.1,0.548,16.3,6.050857142857143,44.8,2.0110762422303754,5.013,4996.972831802155,0.6077866239692258
0.8836871845107892,1283.473,1296.164,119.3,0.434,20.5,5.3375,98.8,1.820760456653447,5.4190000000000005,499.5066932592673,0.6841555141283575
0.9112318415410057,1109.8850000000002,1113.223,149.7,0.223,22.2,4.4,127.5,1.5031713417450172,4.49,449.23096895189053,0.7697120923515955
0.8478519286956981,1237.426,1245.6440000000002,48.1,0.409,5.3,5.0,42.8,1.5070474925235793,4.2589999999999995,580.1459070464281,0.5796867221525058
0.8540441279150957,1750.339,1762.734,102.9,0.4680000000000001,28.5,6.289004329004328,74.4,2.3190193996012605,6.364000000000001,556.6497232352898,0.5185977632826198
0.8698023144956432,1694.8109999999997,1699.6190000000001,56.3,0.6799999999999999,18.5,7.124444444444444,37.8,2.0848651009121597,4.8950000000000005,649.050160941804,0.5185201534764243
0.876625980402576,1856.389,1868.429,75.2,0.881,12.8,8.33768115942029,62.4,2.671233149986165,6.315,731.0116414977683,0.45617115857978774
